shipment_id,fuel_cost,labor_cost,misc_cost
2292b2b2,62.27,44.01,45.56
2c1fb000,55.16,58.59,25.58
cd38c0c4,30.92,86.53,15.83
cfe610d4,15.27,104.57,16.89
3b16468b,10.66,65.45,29.67
12da4421,71.87,147.85,49.81
d07d57c2,68.26,114.24,21.15
2c1118cb,81.5,86.07,38.28
28d7a97f,93.78,112.71,29.44
5c2ac699,68.37,149.81,7.61
ab175ea7,31.52,137.08,9.46
15f5b4bd,58.62,64.73,16.01
2f4b5362,83.48,28.35,29.68
7ce3efd3,30.86,136.54,21.17
e6b49450,47.8,54.21,10.44
ca36efae,44.26,121.45,18.16
7878b4ce,17.57,26.39,26.49
8f2f523e,76.21,90.71,21.82
f50d8c4e,75.1,39.19,49.07
7001a541,20.51,45.62,22.81
c517dae8,90.14,83.34,45.87
f92efb33,33.56,78.43,37.52
fc0ba035,93.23,55.74,17.48
3ffa941d,57.48,126.34,48.56
dd80a486,80.57,72.69,24.7
df0dff8a,57.59,80.68,21.21
7751ecbf,86.13,27.96,37.72
dd858ae8,86.23,51.32,41.57
9f48464a,67.8,103.85,31.19
9782400f,29.64,133.37,48.59
995d06b3,48.42,29.57,14.77
ecd9aa58,85.13,131.33,29.72
7bd287c4,44.58,51.39,16.34
498eaf3c,88.75,42.65,26.46
b796ed8e,22.78,89.96,5.71
2e760a6c,38.92,74.3,19.56
a2bb1f4e,47.9,66.84,38.57
b4347e00,36.65,122.92,30.98
54588f29,88.99,53.55,5.06
baab5095,19.8,28.08,47.79
371541d1,87.91,109.67,34.37
fe0cc1f6,24.4,145.88,34.27
11fc1a42,57.89,134.38,35.48
40535fd2,54.1,138.19,32.24
7609375a,28.18,39.61,20.77
70160a03,66.57,49.38,47.97
c0033d9c,72.18,31.13,7.02
7319c786,80.55,83.04,12.38
00ee7a54,82.99,27.9,28.94
1c56ddaa,96.46,65.18,35.08
7f80790d,90.97,62.46,33.73
c51f8c24,16.7,26.64,5.3
59c91c74,11.12,125.22,7.78
db771858,14.19,44.66,5.3
098d33e0,82.98,106.66,28.15
f724263e,22.19,85.77,38.46
d8dcf3b1,33.03,40.74,29.12
d5813753,29.09,147.5,31.15
603adcec,84.64,71.47,14.13
4e5393a8,67.59,55.88,9.74
0f54c064,60.42,88.08,37.73
9dce48c0,16.98,98.1,9.08
62d14b4c,39.29,103.28,34.01
2e90d414,63.55,126.99,16.42
88bd268a,95.31,128.37,5.97
42ddb472,69.11,64.4,9.57
484399c7,78.29,80.58,28.46
921fbd84,99.12,70.5,19.11
70467704,85.35,54.71,42.94
c501a249,10.25,22.39,33.05
e248e720,46.44,149.08,47.15
1f3a2784,76.7,58.44,32.71
058d903e,82.9,84.49,9.06
7b83adfe,91.65,68.84,25.48
6234eaec,32.63,83.79,30.28
e4102fe5,74.85,132.13,19.39
1bd26ef7,34.81,65.57,29.53
0c2304b4,15.93,109.44,24.58
0fbec43d,75.89,42.59,14.2
d1f18a32,72.84,125.62,27.1
86856f3d,10.94,43.78,34.72
840607ee,55.03,47.97,37.47
5e246ce5,33.82,29.8,37.62
2f8991ed,50.13,112.26,20.18
20a31b6e,79.45,114.36,5.87
f61fe183,93.02,70.95,8.94
a62aca40,16.59,56.73,35.31
bfbfd894,60.05,129.35,49.55
4748fc90,92.91,47.89,7.67
4e6bbbbf,67.52,48.97,48.54
62bf6dc8,89.53,72.94,19.51
a76067a0,49.45,76.37,32.72
515ce0c6,16.5,61.91,17.25
f116a64d,19.11,119.07,26.24
2d31aa4b,10.27,36.03,30.73
1ae51080,97.24,75.29,17.8
5185e761,11.11,147.13,28.24
bf69759f,31.02,87.0,6.38
37637cfb,10.0,76.04,40.63
a79b3985,79.59,136.7,44.41
f9623065,32.97,22.63,48.95
7c87b541,49.87,42.94,16.36
24fde8e2,39.16,50.64,31.53
856539f4,87.48,130.59,41.7
90eb1a6e,71.23,148.39,42.61
b6f80a72,64.3,122.11,6.58
fa83380c,98.4,55.36,20.57
c95c371d,84.34,107.07,32.27
338cab4e,15.99,23.61,20.24
3eb08737,75.05,147.8,20.53
d54a08d4,40.83,27.69,40.21
d270561a,18.83,128.42,31.33
8342a9c5,58.47,142.76,17.17
c1c65ee2,86.66,82.09,44.34
2ec86ccd,98.3,122.26,5.34
588a04a2,70.5,30.31,14.5
3605bc96,42.84,28.52,44.43
8c8b6af5,28.77,122.67,46.25
f6b62e80,42.5,139.02,36.62
ed28b15c,77.85,133.9,42.38
0f63dcb9,69.74,70.66,17.74
4a062aff,73.35,61.03,25.82
89bd69f4,78.79,58.82,41.32
2fd7ecd5,22.63,140.46,6.77
93605dd5,76.11,143.34,44.05
4f02dbe9,91.2,148.3,20.6
7cde736f,26.34,74.93,48.92
41153252,91.72,40.85,36.82
0b070f2e,89.24,103.94,27.44
e1d0d817,92.36,57.3,17.63
206f3c7b,46.56,79.56,48.74
c1403700,99.71,128.64,46.57
2eefadda,50.58,30.1,37.35
3dff4fc2,33.43,113.8,48.59
7e197391,21.98,89.59,34.85
b1d06a77,26.56,117.99,10.8
49dfbc61,55.44,124.85,22.06
5b2f0690,26.18,112.83,20.0
347e94e8,38.59,65.79,18.39
74c54f1a,27.62,40.59,22.03
649657ba,50.24,103.29,41.81
32d04bb1,65.47,84.19,13.59
6ec58c23,50.26,27.82,15.94
84162974,91.72,125.74,35.64
fb88f88c,44.58,42.36,38.18
42443e0d,60.43,114.18,33.58
b26388f9,89.09,144.45,21.82
8d4565c7,60.89,119.81,38.13
a8aa6aba,22.58,113.13,27.36
b1c8dbb9,45.88,50.81,8.34
7d8d6723,91.86,129.2,36.74
a61588a7,38.97,99.74,14.76
cdb50ed9,28.52,26.16,14.18
02335daf,72.26,25.66,16.7
9ddc3ffd,45.16,90.51,8.19
7b5792cd,22.7,40.44,16.09
1d9f3845,68.0,69.0,15.84
411afb9c,40.34,53.2,7.32
9960a3f8,47.72,58.68,48.28
5e207946,53.55,134.01,15.85
c6f9e043,46.17,27.18,5.08
f96a2b90,82.54,70.45,36.56
228534b3,17.19,47.8,20.79
75dcac5a,74.8,21.16,39.0
a8165f3d,72.08,118.45,40.02
24cbd392,17.34,69.23,29.41
2d659f86,44.24,41.41,39.26
efb3f429,59.99,45.58,45.9
97f9d147,46.95,109.28,17.66
e21dc7ba,50.49,120.99,47.54
fe386b7f,97.99,125.22,14.72
994f5ce4,63.83,34.63,10.2
85c1d75d,76.06,107.5,44.39
b43bf567,37.9,115.04,37.94
ce8ccf93,25.11,88.09,48.63
bb34078c,18.63,78.38,23.42
17c54b12,16.85,33.33,22.36
ecaf715a,11.64,114.02,40.91
ac1edb6f,74.84,120.5,16.61
5b6297c7,81.17,83.43,32.75
e84455dc,58.62,53.45,9.57
4fc87d2f,47.48,93.35,42.77
25e1e4ec,76.76,139.84,40.71
5ad93328,19.04,38.32,43.45
bb67cc2f,27.4,113.07,19.61
e65275d6,57.68,125.99,30.65
97990585,42.55,122.65,32.21
0dab65fa,97.94,60.79,34.28
dcc0221b,69.28,51.67,15.96
23b634a5,69.65,39.82,9.82
f3a6dd8d,40.65,55.58,45.84
c87625db,10.34,76.62,16.11
5f7e3461,80.04,92.32,35.42
f4317be2,36.2,79.06,30.98
d035e2db,63.98,50.72,9.33
c65fe235,49.69,113.5,27.73
1c5f652b,76.31,142.17,35.35
72b17c0c,59.84,121.01,25.98
91ebaa24,25.0,134.62,13.66
3cb60802,30.4,104.64,47.25
ae811397,59.12,95.4,32.58
424b0c32,16.26,65.72,44.81
56c3a259,88.21,116.87,41.94
9f9b6694,48.14,39.02,44.45
08b20294,58.77,103.34,18.95
b3471fc4,33.21,39.81,8.53
e015a286,11.93,74.72,15.05
fc3039b2,83.12,36.06,37.11
83b8cb43,60.97,48.68,22.27
1a9ed36c,56.53,63.4,38.16
40435430,12.91,69.15,35.22
09b3c511,24.27,90.04,24.0
3de2d11e,71.27,84.1,33.8
f7a66786,70.46,24.77,23.66
f3cc0264,34.8,39.01,28.33
f3424130,51.69,47.02,27.26
a9d33024,75.23,69.1,7.95
aa9cf764,65.32,91.43,41.46
1a344161,37.79,44.45,21.25
dadea058,27.1,144.41,5.28
e3bb27a5,26.39,37.43,13.24
2254e7a1,17.98,73.82,40.7
bfd49f6d,62.71,115.86,45.32
250d8861,70.92,149.84,19.3
e378e538,97.71,93.63,49.21
7c60bf3b,81.21,57.69,6.37
d6b15268,35.96,62.94,5.92
96ce177e,34.92,99.66,27.39
a57cc059,27.55,149.34,17.96
d5c48221,30.18,108.26,32.61
f7a11e56,50.94,32.84,29.14
a2093107,71.56,103.79,19.59
909e62d3,98.17,122.61,26.21
40dfd3d4,53.15,47.79,46.12
e8fb3c1c,49.15,76.2,22.28
408ad861,72.68,135.1,18.23
4d9eb833,98.66,111.3,27.52
feac3709,47.61,34.83,15.34
e48b7426,21.35,125.02,48.81
6cdfa96c,70.11,83.31,12.76
dcca28f5,63.05,54.95,11.69
22fe95aa,13.93,25.91,30.16
73026a28,21.51,48.72,9.28
fbc1c103,63.43,125.02,18.99
e55d87bb,61.51,148.71,13.25
737f53b3,49.89,147.97,14.46
39418ce8,48.12,68.12,21.27
f953a993,40.66,135.76,12.68
7545e865,39.2,141.51,48.44
4f2531b0,51.24,139.52,25.83
dbfbb394,36.07,26.03,31.78
e3544759,96.18,61.71,36.52
6dd62bbd,48.87,108.19,19.46
5138f91b,88.92,149.36,32.1
97101457,72.63,142.39,14.69
b9d96e3c,93.76,73.02,28.73
24a12982,17.18,72.89,10.65
ce2ff2c2,61.24,34.38,18.11
90b1d6b0,87.2,107.56,33.34
5488d5ce,80.04,79.2,15.0
688673c1,48.57,37.73,10.69
6a4c4199,95.55,141.14,48.39
e3e69c70,71.83,60.63,9.45
3b733461,14.82,122.56,8.2
86143b52,43.36,72.82,8.71
5f2c9777,95.84,74.11,28.37
44adb99c,13.06,53.11,46.21
532ccd32,62.87,92.22,14.05
8471367f,55.02,47.08,41.26
3417bd54,67.24,135.27,34.21
53035b2e,51.33,123.51,38.23
fe27433c,31.03,80.14,21.8
e247fe1d,78.2,44.94,9.22
932ee291,93.52,100.26,31.41
b345fe11,38.66,109.82,47.64
60afeab2,51.49,126.81,31.78
e879f97a,54.25,77.22,46.69
cba15c6a,11.65,144.79,24.36
6b879f4c,99.19,114.76,35.5
efc29ff1,27.04,25.76,36.07
55d58115,71.14,69.48,14.36
a7b76207,32.61,147.0,20.83
933fa59f,77.67,118.98,36.12
4402a201,49.7,135.43,20.06
8fed12ae,38.95,129.85,20.37
6cea3dcb,20.94,123.44,21.42
3556d4e4,17.0,117.48,12.39
3b216d35,25.41,73.31,21.11
1c79e458,61.96,65.99,41.5
d598c1c4,20.11,72.42,10.98
e00f5d09,33.44,43.23,7.19
a3ca9cdc,60.01,66.54,29.08
e9553ef9,14.39,45.13,38.4
62f6b387,21.97,132.1,27.17
fd90bf66,45.86,84.78,22.95
5f517e71,64.25,51.75,7.71
86e1980c,19.67,120.5,8.06
90ef0632,57.0,128.56,45.01
8ef2d444,87.88,142.47,10.47
a1b066bb,70.87,22.64,6.21
05b8c9d2,38.38,69.38,46.66
8e2bf1c9,89.85,76.99,25.39
c701bae8,66.98,37.68,15.95
3f5bd798,36.61,42.49,39.83
ac6f7d1c,77.37,94.76,21.58
d4fa71b2,89.95,104.59,44.77
9432248f,61.52,122.21,39.56
cadd92fb,91.82,111.8,30.49
953bc19b,66.03,43.53,35.61
92973ea1,48.28,106.19,13.02
4a75074f,58.0,80.07,43.07
0d160faf,81.34,141.56,34.51
9103cc12,26.63,149.86,14.42
9e814cf8,17.53,107.55,30.8
f95c7d00,91.07,65.65,25.69
878309a1,64.48,40.15,18.92
1cddc531,53.36,124.11,21.74
967d7147,62.75,115.89,31.52
ec4b9e82,18.62,119.54,44.77
9901a223,86.43,133.82,10.14
0e33527c,90.65,79.35,9.2
8cfe2775,38.52,49.77,13.35
1c2bff81,41.39,56.55,39.02
478de49b,93.03,62.87,33.98
85beada9,21.8,91.63,21.59
71f08ecd,46.08,103.32,13.56
ffd21879,81.76,78.19,12.81
5da104d9,89.33,73.6,30.49
b31f213f,62.78,72.44,12.87
af5c1081,58.81,138.13,37.71
896b5279,87.33,53.07,26.72
79c21ce9,69.14,103.4,20.84
9532b1ea,17.71,34.91,10.35
ab642d9c,71.17,127.11,6.46
fbd592ff,58.45,147.06,37.04
b6ef1566,21.18,138.54,42.93
169cf53d,69.38,26.08,6.79
31e4de2e,30.68,24.36,41.25
56b5957f,48.23,54.53,48.0
cc864b29,33.79,89.85,33.95
d5348593,93.9,61.97,28.61
90c4f750,38.24,104.83,46.07
71325636,35.11,30.73,24.05
9fd2124d,48.55,129.1,5.54
d78b9ffd,45.77,84.87,17.26
7fcf79d1,91.83,69.98,5.19
f84b2306,52.97,123.97,21.05
20c12634,21.9,131.55,46.14
12df281f,99.77,63.41,27.68
5d45ed5f,20.09,34.21,28.06
72497346,85.14,71.69,48.43
09b401f6,20.1,79.55,48.09
96d5f9ae,65.74,73.15,34.25
6680eaac,71.21,120.4,15.54
2fcbf079,36.19,130.18,43.32
49f0de4a,42.01,52.28,19.45
be3c8746,95.85,34.04,14.74
5ca05928,60.7,51.07,17.4
47b84107,16.84,79.75,14.61
2aebce13,82.38,102.59,8.26
08c30367,43.59,96.52,6.29
afc71f08,57.31,54.94,11.36
5783e35d,56.45,41.29,27.39
f1408abe,12.4,146.34,35.34
bc9eb2c5,27.47,39.84,34.84
2ea16608,66.8,45.74,33.13
83e97037,85.03,138.53,25.29
46a4abdc,96.11,25.34,25.38
45b79e30,16.37,124.52,27.38
1cea1ce6,38.83,105.89,10.33
154fa902,15.62,38.86,28.74
12c85968,89.17,112.82,25.33
7c693e5c,47.41,116.53,29.91
85e48c8b,56.55,106.61,17.39
83341047,70.17,89.74,35.03
76f32175,92.07,141.87,35.62
d23d0df4,63.9,88.67,28.21
91f1777c,44.88,84.97,17.01
f9376653,88.84,134.49,23.86
39edef66,23.6,90.92,34.85
a5f67a5d,64.13,119.97,11.24
59011477,61.81,88.38,18.41
e294e3e3,21.37,53.33,22.36
5ea55a4b,21.35,136.48,5.95
f1c4386b,98.13,148.39,36.79
762bdccc,76.81,145.57,5.86
db19035d,22.05,33.11,35.95
0daecc3e,97.66,136.73,25.59
8d0dea0b,51.35,75.38,48.1
30ba8978,64.27,147.16,7.49
df47c5aa,82.19,124.33,40.67
6b6f517f,96.42,89.75,26.3
b07bb178,10.06,149.36,49.53
30c4e65c,84.47,144.66,28.04
671ae56e,24.16,58.75,18.3
48ee9397,27.2,123.79,27.15
0b08202d,33.21,136.34,6.2
d67f3e2a,78.5,57.08,24.7
b1c2ed50,55.57,91.34,18.13
02b77cae,71.03,22.57,17.52
31736247,76.87,93.41,14.15
d43925e0,55.26,106.17,16.26
16ceb660,96.6,84.21,30.65
98a94b00,67.25,85.94,23.57
4e39cc1f,49.02,108.45,7.54
194b6c6e,60.5,141.13,41.82
a80c5e72,22.14,41.4,48.89
5b7abbaa,11.76,86.98,26.64
eaee0b33,30.53,20.39,42.0
bd3f0326,72.86,114.61,28.87
b16820f0,73.21,125.17,5.12
5a0f2abe,56.82,139.72,45.61
60bdd3e9,93.44,132.42,7.08
cf4a495b,68.25,114.81,24.6
1f6b0b99,42.05,90.53,8.04
de2792c8,65.92,39.28,27.46
5532e7a4,95.34,36.55,39.59
8fc29cca,50.92,56.52,27.52
98615c28,78.14,51.38,38.48
2bd13d93,45.58,48.35,23.4
909d95bc,20.52,111.74,34.5
8c818c12,91.91,89.33,23.03
e89b2772,67.67,121.58,43.64
35352457,48.61,149.94,31.94
b467a418,79.93,127.92,26.38
9aa9e619,41.63,118.42,30.8
5c4a55e4,77.13,132.69,28.87
2a87d0d2,37.21,149.71,42.55
0740cf7e,80.7,131.64,14.76
d49275ef,16.62,144.55,35.95
0b538d4e,59.49,104.4,30.43
e975159a,66.81,76.69,26.22
81ad32ef,72.26,126.02,5.81
23bf7dc8,80.71,92.42,44.82
44644273,23.73,64.38,5.24
4a017775,61.22,60.3,28.35
473e9f30,45.81,111.79,7.67
8005f0b1,89.51,26.23,32.82
0ecc52f1,87.84,48.02,7.94
faafa790,36.59,107.26,41.71
91c60036,23.72,30.29,22.39
acde2067,89.19,53.46,45.69
218265de,96.66,127.98,46.04
a74c634f,62.0,68.46,28.18
e3f1b4ff,94.17,39.64,11.55
c56a1efe,16.88,126.37,25.41
036f0fd8,72.49,43.23,47.43
c73331b2,68.79,115.53,30.06
6469fc01,43.66,128.03,15.68
d13cb09d,66.04,60.81,21.4
099deeb5,49.71,68.67,37.36
a429acca,38.63,47.36,25.89
5f29c6d5,22.61,46.78,31.81
72fe482f,40.81,77.15,26.25
c0715479,17.96,57.76,8.88
e8169a16,96.66,63.72,45.32
c018d2dd,49.63,83.84,23.31
0e28c2a9,24.2,31.73,7.42
f3bb8416,17.98,91.03,36.25
b75fbb78,45.5,25.9,19.2
c4281c24,43.85,38.59,32.95
ae420146,69.0,106.08,20.46
b2050159,63.89,146.86,10.47
e853615f,57.69,138.73,24.59
721baa99,22.67,31.36,26.12
e8a19978,61.15,71.76,9.77
77be3011,16.86,142.55,40.29
0dd0d586,25.9,91.9,24.78
caa1bb76,82.9,71.51,37.35
6d8b430d,92.5,94.29,30.1
74ca5407,45.73,143.64,27.63
74b357f8,19.68,91.87,29.83
ca89cd01,60.89,134.16,37.89
370e9dde,98.92,98.41,44.72
c5b8ec69,62.55,108.56,12.56
508a4dc7,96.33,34.48,43.8
5c00a3e9,39.11,91.6,23.86
1dfa7642,98.69,78.48,9.05
54fd339e,71.27,70.77,28.8
b8e1859e,86.15,79.61,19.89
cd8b8eb6,20.15,68.48,17.89
e3774432,37.26,86.33,39.14
5335d782,78.49,146.33,8.2
13fc6ada,89.32,38.08,8.66
6b79f1bd,26.36,96.24,25.71
9608fcf5,88.53,65.25,48.12
0136fa8f,92.37,83.25,25.57
23534b2d,54.28,39.75,18.32
b6ed9bcd,53.65,79.17,14.31
6ca9784c,44.85,132.74,8.12
6d5369a5,44.16,119.23,31.31
59df7aae,21.05,148.75,28.77
815eb1e1,45.59,50.13,44.34
038a4423,50.88,62.47,40.01
63cb4547,96.12,98.36,44.06
3e0fe281,17.47,140.5,40.79
87d33b0b,92.73,93.54,36.27
d9d44c04,21.28,107.22,19.3
25603714,41.89,33.83,9.86
e61ad45a,93.57,125.09,29.97
b3f88193,80.2,78.93,11.98
71536af5,48.47,88.38,37.89
c02a1ba0,25.07,56.97,5.06
cb65bcc1,44.2,37.8,34.52
6ba576c1,15.33,76.67,39.48
e201640f,35.59,87.83,18.57
aebff445,43.2,59.88,27.7
82439af0,26.13,106.9,22.97
61de06d2,33.03,119.12,10.05
fd03fe96,70.51,123.21,10.56
56e7b2c7,93.1,29.02,19.33
6d149f63,44.75,95.48,11.59
46ca0506,33.71,87.33,21.28
cb3f2e56,60.42,82.5,6.82
a4a9b99a,47.46,117.06,41.41
0a3627bc,50.39,37.13,8.66
95f2dbde,20.25,50.1,31.76
5d2e3fd2,65.99,57.66,19.73
dee4ac0d,27.6,78.3,44.39
a092bba9,98.57,85.01,6.75
bf7acbbc,89.31,83.75,7.16
82eb4e2d,64.38,131.59,42.95
82b625da,69.71,38.93,46.92
f3e535c8,64.56,117.07,21.86
4a1fdd5a,78.96,118.48,21.39
c99aa336,79.08,26.74,42.4
ff228d18,23.96,86.66,33.7
27780e07,75.13,93.61,34.52
77d871e4,18.19,135.47,40.17
5f079fb3,80.05,141.28,8.05
c49c64d4,79.13,131.57,42.26
87d30b7d,50.39,81.65,44.02
b14c7fd8,14.47,76.25,20.94
b640bf5e,66.09,145.96,20.52
93872f9c,40.42,91.52,41.85
2fab0a23,86.48,40.24,24.75
5a3c5970,98.84,146.2,20.77
265e9efe,88.95,87.67,43.64
99a38aff,95.57,42.99,46.34
ae8c2752,10.89,57.73,32.87
afbe26d1,85.78,73.65,25.8
8491f7d5,59.47,90.81,35.2
8824b7a7,24.42,145.22,7.36
0c10a554,14.13,50.54,43.95
2646c720,16.01,22.94,44.85
1d5bef99,53.44,99.44,50.0
7336f54c,99.54,90.11,45.72
98fedfd3,37.38,116.33,32.58
7d29b067,30.15,64.33,22.45
9d65b2de,92.23,49.98,34.03
49d3ed45,88.84,113.26,18.84
6ebf59d6,72.75,62.26,30.15
3c8b6c0e,13.55,142.23,21.1
2142dfe9,53.16,98.45,10.79
67690213,67.46,92.67,8.46
af51293c,66.72,119.72,33.66
8d389c2a,49.84,55.41,30.98
ef025ed7,84.1,97.45,7.78
841ae578,23.02,69.96,6.02
b6d3347a,16.88,26.35,37.76
a5993894,62.99,24.16,30.01
87d17f91,89.53,90.8,31.79
c5aa4ffd,78.72,88.31,41.18
0a11e4d0,96.11,120.8,7.7
9633bde3,77.99,20.53,44.77
b1ef4733,39.96,50.75,49.98
ea290146,68.48,75.3,40.31
647b583e,21.82,148.34,33.72
b3485d48,86.23,76.97,19.47
645236c3,25.06,59.34,41.02
e62ce26e,79.37,91.33,36.24
8135eeec,40.08,111.93,22.44
a4e9d019,21.9,94.13,23.58
a83dd77f,88.51,74.3,11.91
0727d08d,69.58,93.15,43.86
08d1e98b,97.08,126.74,36.9
3211ca64,58.83,96.0,12.21
2e207991,25.78,95.37,17.08
30da321d,34.98,115.84,38.08
5ab2d2fa,72.2,113.01,19.63
a38c7f30,17.86,28.94,16.34
dadb8689,87.84,27.83,43.7
9aa05eba,42.8,42.88,42.98
212d56f1,51.38,41.45,15.6
c8230010,79.65,20.88,45.85
58152822,62.13,95.81,6.34
daf122ff,25.35,105.86,17.39
62c4fec6,78.99,24.8,38.5
0e7de392,89.78,137.5,45.5
391b852f,77.54,31.83,10.79
b2159068,46.36,60.03,21.24
5553bec8,36.15,125.31,33.94
8b6a7e46,47.15,90.55,27.48
9948a68f,12.11,126.96,11.1
52ac685b,74.91,132.34,14.71
f84ec6c8,24.06,33.77,25.17
756fc74d,37.81,108.27,26.62
4f5aad8c,71.92,96.95,48.66
5d5149e0,46.84,79.01,34.52
415c21ce,21.22,143.91,24.12
286f60b9,69.24,50.27,32.02
d2f00275,98.35,139.07,33.1
17498c53,20.11,64.74,19.17
ef3f4483,85.58,127.99,22.02
f274f157,23.92,63.47,39.86
ce8432bd,80.27,121.33,38.94
ff479c6e,38.07,22.33,41.87
d2d304e5,54.77,61.82,22.38
27f74caa,65.12,136.74,30.01
80f448a7,59.7,79.9,31.44
f3edc70b,57.28,55.55,33.52
f0d10c9d,98.36,87.21,16.63
656df848,80.91,144.54,19.93
bb8c6d4e,40.47,36.34,13.8
faa849d2,30.5,128.14,14.35
a8249ea3,16.72,128.79,45.48
d7e0ce23,68.33,127.24,49.87
6e82287b,46.48,144.17,13.72
b62622d3,18.13,93.25,41.16
b5e2c23a,88.65,113.24,39.82
72ea6c7c,44.51,124.43,33.47
9916bf03,15.87,43.46,23.58
17af087f,72.11,76.67,43.3
9be04ea9,17.25,29.26,27.65
eb9d92d8,86.23,87.23,10.63
8a3a4924,94.13,72.98,36.9
d38b916d,60.56,131.74,48.79
3b5aecbb,18.98,135.54,46.66
df35d007,37.56,118.57,43.24
42386191,18.32,149.84,9.79
7b6a7b39,54.92,52.76,21.34
01a9f42a,16.95,38.65,23.4
4b8f2c88,65.39,32.69,33.97
a0426305,46.37,126.43,30.24
25e1b201,61.47,37.57,46.65
dd798d77,79.88,89.79,23.26
96f751a5,93.11,118.1,13.66
de378bbe,36.5,27.38,8.57
569ec1bc,27.95,115.32,35.96
9b2b1b9d,81.47,86.29,34.82
c5ed7852,16.75,113.19,48.83
4bb1aeb8,43.71,105.52,21.1
5e88d22f,47.66,116.4,31.01
3f7e3386,52.48,45.62,29.8
1ab70f72,71.38,67.89,20.73
563195ff,45.65,109.77,26.76
02d33ae3,77.69,96.04,15.08
392861b8,69.9,136.17,37.82
0e8e99be,70.59,55.14,37.46
1209d02a,57.92,106.3,11.24
b49d359f,52.84,72.05,46.06
2648a3b1,26.15,76.55,18.63
95c3ca61,62.82,82.69,14.38
d838e294,18.18,124.4,37.76
c159a546,10.12,46.95,28.97
b9ee6b0c,90.86,142.69,20.67
8d1e3df0,63.78,119.51,12.57
44ae0ab8,74.88,20.15,14.08
734d1c95,20.98,113.51,23.34
e5cafa4a,16.01,45.04,45.76
d539d1a0,89.31,117.59,15.42
8dc4ee1b,96.98,78.71,46.44
9bb2ccb3,20.96,112.79,29.99
4a12aad4,75.05,34.8,13.19
6ac595f2,74.53,105.95,35.54
eb3770ad,71.7,30.17,21.15
0d303d92,41.5,29.49,11.77
a5300f44,29.97,62.44,41.71
ed5071ec,69.86,125.0,19.6
3a1dd8aa,42.31,65.63,10.91
310f2182,14.62,115.45,39.36
5d01b5df,12.62,47.88,42.49
1d904d32,83.06,118.04,34.56
9083f7b3,25.93,38.71,40.2
de57d8a4,18.19,102.47,10.17
868cd6ae,53.94,39.43,11.06
4a12edc1,10.91,136.84,12.76
62917b3d,71.25,109.1,20.38
7a19f5a2,26.45,49.54,32.15
13d613b0,34.02,59.89,30.76
9789be0c,17.36,76.53,35.65
e2eb171b,57.57,93.98,9.94
003b8346,19.45,116.54,36.9
72fe5fbf,82.88,143.2,13.12
c41136f5,88.16,75.18,24.19
3d90b191,34.93,83.9,48.39
6d247bbc,41.24,29.65,39.34
5726f1c4,90.2,35.43,37.48
28d9c80d,80.8,80.37,17.59
81c7125a,78.59,148.97,39.1
9e43e3ec,71.78,116.41,47.17
b6f71daa,48.8,81.64,16.5
18cee67d,70.05,97.77,16.56
e532c948,40.43,40.05,9.2
046edfdc,13.04,108.41,48.89
78c4aaf0,68.75,45.14,27.37
838f31f5,30.35,148.5,27.9
9a93780f,43.63,83.74,30.28
9fb8f6b6,10.75,50.58,16.6
58970586,45.34,56.21,9.68
825a1374,16.35,55.03,5.86
cd6a2844,77.75,62.83,45.16
6623540e,95.09,117.44,33.9
ca714906,31.24,87.64,21.2
43b2f9c9,76.28,59.19,25.68
8b273a76,18.59,102.06,28.89
ea08a8c8,75.8,122.43,27.66
60a63771,95.6,102.88,31.93
810f4357,64.34,40.99,19.8
42149529,37.07,146.07,38.08
c28bb835,61.18,139.76,43.49
77005121,84.37,126.49,46.28
8784da47,93.11,121.75,10.67
e8d99cff,42.9,108.89,10.91
9a29f56e,31.02,67.61,31.96
5c792010,32.09,50.25,45.5
17de8cf3,12.0,64.33,42.02
d66e079a,20.77,139.23,38.75
f2c6131c,14.61,101.75,33.99
9f54197a,23.86,38.78,28.59
7cb3c362,54.1,87.42,44.42
e7d50959,13.83,145.15,27.85
9f5dfe2f,26.44,137.35,8.19
9cde870c,82.42,139.64,14.7
6b65bf22,20.1,44.98,33.16
91fa39a4,96.03,122.41,10.36
c775711f,69.31,68.17,42.87
9eb78847,85.35,113.84,16.08
f14cf044,94.87,129.73,33.7
990a6933,72.75,45.75,40.95
eeff121d,26.25,102.74,6.47
f2a22bb9,44.18,32.4,26.1
1bcdee71,20.35,74.96,20.79
67c4f03b,16.01,110.65,14.48
b64ee997,62.0,139.85,39.92
3eb87ada,84.83,145.7,26.91
092aa449,17.63,47.27,21.62
9e66099c,89.97,49.42,6.23
4aa16ad8,91.69,126.1,21.62
266f3831,62.27,80.46,31.98
0a12a50e,76.55,78.91,44.65
f191a2f4,62.73,26.67,22.44
257ab3bb,54.29,147.25,9.6
a3aac6bd,86.43,76.87,23.52
6015230b,12.65,39.81,7.38
b5e0a1c2,60.66,43.53,45.0
f115f4c3,64.32,48.23,7.45
e1e9e9b9,97.43,52.98,42.66
695b87e6,97.42,94.99,39.44
4935084d,97.37,127.28,23.4
cca780d3,72.62,55.71,46.66
751ef95e,53.47,51.36,19.49
6920df81,35.4,115.17,18.82
b82faf32,72.37,25.59,37.47
2b59a6b7,63.74,128.24,7.59
0550f1de,12.34,51.56,5.17
